ppID,runIdx,trialIdx,trialCode,clockCode,trialDuration,leftEyeX,leftEyeY,rightEyeX,rightEyeY,timestamp,interval,distance,leftValid,rightValid
999,1,11,1,1,2.000787001,0.538449918,0.331620089,0.535361937,0.3152573,344.599876,8315,67.5,0,0
999,1,11,1,1,2.000787001,0.538062123,0.331292082,0.53391711,0.313702544,344.608224,8348,67.5,0,0
999,1,11,1,1,2.000787001,0.540924607,0.328353157,0.535719381,0.31591045,344.616558,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.538344434,0.329732281,0.536854375,0.305650138,344.62489,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.539738581,0.337676191,0.535456768,0.310333094,344.633222,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.5370124,0.334605584,0.537890961,0.309063605,344.641557,8335,67.5,0,0
999,1,11,1,1,2.000787001,0.540076471,0.333615032,0.536492343,0.313979976,344.649888,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.538181216,0.32699775,0.536975812,0.312962342,344.658213,8325,67.5,0,0
999,1,11,1,1,2.000787001,0.540183972,0.33042072,0.533674297,0.315782725,344.666547,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.539116164,0.338209568,0.535090078,0.313912297,344.674878,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.539693493,0.339970465,0.533161164,0.314488322,344.683216,8338,67.5,0,0
999,1,11,1,1,2.000787001,0.539515545,0.337648852,0.533622753,0.314400067,344.691543,8327,67.4,0,0
999,1,11,1,1,2.000787001,0.541166536,0.328932866,0.534334376,0.305708021,344.69988,8337,67.5,0,0
999,1,11,1,1,2.000787001,0.53814359,0.336296902,0.533588325,0.314156357,344.708212,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.540379372,0.333377882,0.536821706,0.307861229,344.716546,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.540837313,0.334626555,0.531738036,0.31255244,344.724877,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.519973929,0.374878194,0.517360443,0.364376447,344.733211,8334,67.4,0,0
999,1,11,1,1,2.000787001,0.507853325,0.423101214,0.50299018,0.428911791,344.741543,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.505121207,0.462362469,0.501524626,0.446849859,344.749874,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.509301133,0.449164259,0.505640612,0.462580114,344.758205,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.509466185,0.442927084,0.508812649,0.426294815,344.76654,8335,67.4,0,0
999,1,11,1,1,2.000787001,0.508002493,0.454470103,0.506149266,0.443738222,344.774869,8329,67.4,0,0
999,1,11,1,1,2.000787001,0.507872438,0.443265974,0.507918277,0.446926013,344.783202,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.510573293,0.441123014,0.501752702,0.428389691,344.791533,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.509112779,0.447259672,0.508748465,0.458549341,344.799867,8334,67.4,0,0
999,1,11,1,1,2.000787001,0.50755511,0.456095499,0.505809967,0.462003764,344.808202,8335,67.4,0,0
999,1,11,1,1,2.000787001,0.50937821,0.441030287,0.508321094,0.454273817,344.816531,8329,67.4,0,0
999,1,11,1,1,2.000787001,0.510812713,0.455511974,0.505020655,0.456050344,344.824862,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.509505113,0.460231949,0.505362344,0.444439676,344.833197,8335,67.4,0,0
999,1,11,1,1,2.000787001,0.507803041,0.443093274,0.505448656,0.447120832,344.841529,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.504722133,0.443163591,0.503742439,0.453450308,344.849861,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.506908532,0.46761114,0.505224909,0.46225662,344.858192,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.506518075,0.4613029,0.506166657,0.452080824,344.866525,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.508459359,0.454778574,0.503226859,0.448760914,344.874856,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.508191781,0.459377631,0.507429231,0.44026576,344.883188,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.508536165,0.45614432,0.505291418,0.431307692,344.89152,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.505176939,0.455317964,0.503360609,0.463379045,344.899857,8337,67.4,0,0
999,1,11,1,1,2.000787001,0.507223929,0.454586717,0.503662795,0.435600833,344.908185,8328,67.4,0,0
999,1,11,1,1,2.000787001,0.510959707,0.45493474,0.509089934,0.434506334,344.916517,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.526868419,0.371552624,0.531378826,0.376455659,344.924853,8336,67.4,0,0
999,1,11,1,1,2.000787001,0.535906718,0.338054294,0.539500609,0.319083717,344.933186,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.544051294,0.303533254,0.544902773,0.299718936,344.941513,8327,67.4,0,0
999,1,11,1,1,2.000787001,0.546182745,0.299191526,0.544339356,0.281600431,344.949849,8336,67.4,0,0
999,1,11,1,1,2.000787001,0.548203917,0.310536889,0.545437055,0.288014481,344.958178,8329,67.4,0,0
999,1,11,1,1,2.000787001,0.54700087,0.315635371,0.547561306,0.291815546,344.966512,8334,67.4,0,0
999,1,11,1,1,2.000787001,0.546927536,0.305555335,0.542854164,0.293479829,344.974847,8335,67.4,0,0
999,1,11,1,1,2.000787001,0.545183856,0.306320606,0.542759303,0.296444884,344.983175,8328,67.4,0,0
999,1,11,1,1,2.000787001,0.547843706,0.306257483,0.545199694,0.297080193,344.991512,8337,67.4,0,0
999,1,11,1,1,2.000787001,0.548033819,0.305434385,0.542964244,0.300213733,344.999844,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.547970909,0.304334312,0.545590785,0.29529362,345.00818,8336,67.4,0,0
999,1,11,1,1,2.000787001,0.548581912,0.303761831,0.542860392,0.294720515,345.016505,8325,67.4,0,0
999,1,11,1,1,2.000787001,0.54849479,0.307357741,0.544503144,0.288878327,345.02484,8335,67.4,0,0
999,1,11,1,1,2.000787001,0.548422852,0.308829657,0.545381839,0.28974487,345.033169,8329,67.4,0,0
999,1,11,1,1,2.000787001,0.547951197,0.304714571,0.544457469,0.28807367,345.041502,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.546871203,0.306680794,0.547076208,0.299325193,345.049839,8337,67.4,0,0
999,1,11,1,1,2.000787001,0.546869561,0.311165792,0.54494465,0.29625283,345.05817,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.54901749,0.308028383,0.542378168,0.296625461,345.066503,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.546771629,0.306955222,0.54388113,0.291981543,345.074834,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.545865206,0.312291574,0.544466124,0.298533603,345.083168,8334,67.4,0,0
999,1,11,1,1,2.000787001,0.546417692,0.310505443,0.542572899,0.294324612,345.091498,8330,67.4,0,0
999,1,11,1,1,2.000787001,0.548167232,0.31138124,0.547136753,0.293684883,345.09983,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.54815942,0.305168912,0.545048104,0.292480885,345.108163,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.545695063,0.307130213,0.545785883,0.285702823,345.116494,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.546065778,0.315523018,0.545253955,0.291037311,345.12483,8336,67.5,0,0
999,1,11,1,1,2.000787001,0.545617589,0.319653141,0.541541823,0.293889422,345.133162,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.548836417,0.318855329,0.546586126,0.306534271,345.141492,8330,67.5,0,0
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.149825,8333,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.158155,8330,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.16649,8335,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.174825,8335,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.183152,8327,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.191485,8333,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.199816,8331,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.208152,8336,0,4,4
999,1,11,1,1,2.000787001,-1,-1,-1,-1,345.216483,8331,0,4,4
999,1,11,1,1,2.000787001,-1,-1,0.519966197,0.610337235,345.224819,8336,67.5,4,0
999,1,11,1,1,2.000787001,-1,-1,0.509198252,0.526103884,345.233148,8329,67.5,4,0
999,1,11,1,1,2.000787001,0.490170666,0.588543518,0.494734229,0.506228359,345.241481,8333,68.2,0,0
999,1,11,1,1,2.000787001,0.491264408,0.524931256,0.491371721,0.451702882,345.249813,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.494659643,0.471713644,0.492707941,0.448660844,345.258144,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.493198116,0.441985847,0.494020558,0.465530232,345.266477,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.496600254,0.462046893,0.493214663,0.454524308,345.274811,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.495677208,0.467584101,0.494895744,0.453322454,345.283139,8328,67.5,0,0
999,1,11,1,1,2.000787001,0.498973989,0.464784399,0.492116896,0.463308857,345.291472,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.497419839,0.453258653,0.495338735,0.452020285,345.299804,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.497822078,0.466665744,0.492574652,0.458701834,345.308137,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.496147502,0.470983618,0.49289947,0.448127468,345.316472,8335,67.5,0,0
999,1,11,1,1,2.000787001,0.498505508,0.462330669,0.494825148,0.454007701,345.324801,8329,67.5,0,0
999,1,11,1,1,2.000787001,0.491123193,0.453042819,0.498059414,0.425876443,345.333135,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.492952597,0.441009119,0.497103403,0.448265934,345.341472,8337,67.5,0,0
999,1,11,1,1,2.000787001,0.49197353,0.445178341,0.493402375,0.443482075,345.349801,8329,67.5,0,0
999,1,11,1,1,2.000787001,0.498021983,0.435183666,0.497973295,0.42441098,345.358137,8336,67.5,0,0
999,1,11,1,1,2.000787001,0.497262663,0.446644086,0.497161598,0.43445181,345.366463,8326,67.5,0,0
999,1,11,1,1,2.000787001,0.492318914,0.441447721,0.498290442,0.443551193,345.374796,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.493221035,0.460084366,0.497181831,0.453769575,345.383132,8336,67.5,0,0
999,1,11,1,1,2.000787001,0.496946757,0.452121049,0.496647842,0.454501141,345.391449,8317,67.5,0,0
999,1,11,1,1,2.000787001,0.489638269,0.469701994,0.500984062,0.449407518,345.399793,8344,67.5,0,0
999,1,11,1,1,2.000787001,0.494092908,0.47097174,0.494547358,0.483838542,345.408124,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.493329535,0.469445092,0.498517926,0.448811759,345.416455,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.492829887,0.493857671,0.499273446,0.465298506,345.424789,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.492179135,0.479005266,0.501328906,0.43754174,345.433124,8335,67.5,0,0
999,1,11,1,1,2.000787001,0.493472218,0.496071909,0.498210067,0.45977463,345.441457,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.495500564,0.463411708,0.499684389,0.460912868,345.449787,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.491876547,0.458776629,0.49976904,0.442755176,345.45812,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.494772605,0.452170354,0.496983446,0.47010684,345.466458,8338,67.5,0,0
999,1,11,1,1,2.000787001,0.491696902,0.475101417,0.499712186,0.47815308,345.474778,8320,67.5,0,0
999,1,11,1,1,2.000787001,0.494244512,0.478569268,0.494847985,0.501916533,345.483118,8340,67.5,0,0
999,1,11,1,1,2.000787001,0.491738345,0.485599814,0.499578062,0.45096809,345.491448,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.491672605,0.470289266,0.500785182,0.487102895,345.499783,8335,67.5,0,0
999,1,11,1,1,2.000787001,0.492833318,0.475984242,0.500289084,0.468102487,345.508113,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.496167573,0.470877694,0.499489737,0.469011139,345.516449,8336,67.5,0,0
999,1,11,1,1,2.000787001,0.493608026,0.4708352,0.498760447,0.456660403,345.524778,8329,67.5,0,0
999,1,11,1,1,2.000787001,0.490950488,0.468910601,0.498501983,0.477829056,345.533112,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.494779379,0.454835273,0.498595898,0.46491712,345.541444,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.492354935,0.47346178,0.497742605,0.487251944,345.549776,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.490218445,0.459912326,0.496358101,0.465801329,345.558109,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.494859259,0.477137479,0.501804862,0.508269316,345.566445,8336,67.5,0,0
999,1,11,1,1,2.000787001,0.509127086,0.445755341,0.523334558,0.453229251,345.574773,8328,67.5,0,0
999,1,11,1,1,2.000787001,0.523036715,0.422341806,0.52729742,0.423373111,345.583106,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.530293717,0.406959094,0.53355853,0.435317644,345.591436,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.527490673,0.411703352,0.530098376,0.430638948,345.59977,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.52840864,0.414233681,0.526792172,0.428784805,345.608102,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.526289281,0.421939541,0.529128903,0.429141622,345.616433,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.527044844,0.419546038,0.52797777,0.446601592,345.624767,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.52919892,0.408596366,0.524418583,0.433646011,345.633099,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.526813282,0.433071357,0.528830772,0.434405005,345.641433,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.523787709,0.429247323,0.52542531,0.426365485,345.649763,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.528445383,0.417018354,0.526784268,0.446763648,345.658094,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.529615898,0.407843665,0.528024299,0.448884267,345.666433,8339,67.5,0,0
999,1,11,1,1,2.000787001,0.525389196,0.416642562,0.529501865,0.445636053,345.674763,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.527546024,0.412088775,0.529847108,0.43743439,345.683092,8329,67.5,0,0
999,1,11,1,1,2.000787001,0.526790646,0.422633376,0.529241991,0.426437617,345.691424,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.526489509,0.425243881,0.531001481,0.432933476,345.699757,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.524690562,0.419251012,0.527727128,0.433550061,345.708095,8338,67.5,0,0
999,1,11,1,1,2.000787001,0.527988882,0.412416711,0.530671828,0.437604887,345.716424,8329,67.5,0,0
999,1,11,1,1,2.000787001,0.525618832,0.41862057,0.53285079,0.436558762,345.724758,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.527173099,0.418223723,0.530770796,0.414689973,345.733089,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.528246971,0.423239426,0.529865619,0.432441863,345.741423,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.527000969,0.408109323,0.529900392,0.422321735,345.749752,8329,67.5,0,0
999,1,11,1,1,2.000787001,0.530731234,0.413605605,0.52674554,0.421824785,345.758087,8335,67.5,0,0
999,1,11,1,1,2.000787001,0.529035164,0.410114886,0.529069991,0.438321389,345.766417,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.526281964,0.423109522,0.530549449,0.425809446,345.774755,8338,67.5,0,0
999,1,11,1,1,2.000787001,0.528466963,0.418291008,0.527903003,0.425547684,345.78308,8325,67.5,0,0
999,1,11,1,1,2.000787001,0.529075685,0.409807017,0.532936584,0.424525184,345.791413,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.539896881,0.356407116,0.543625545,0.377259121,345.799746,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.545406125,0.313628733,0.547176896,0.322644284,345.808077,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.552995266,0.289216905,0.555477824,0.278700823,345.816411,8334,67.6,0,0
999,1,11,1,1,2.000787001,0.558070725,0.286926918,0.553130955,0.287255808,345.824746,8335,67.6,0,0
999,1,11,1,1,2.000787001,0.555164101,0.291240352,0.556359706,0.277628097,345.833074,8328,67.6,0,0
999,1,11,1,1,2.000787001,0.556452166,0.298125389,0.551886209,0.295864868,345.841406,8332,67.6,0,0
999,1,11,1,1,2.000787001,0.55402031,0.28999304,0.55759374,0.292165573,345.84974,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.555618106,0.287720622,0.554322484,0.293865299,345.858073,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.556817027,0.291876015,0.556465838,0.280187987,345.866406,8333,67.6,0,0
999,1,11,1,1,2.000787001,0.558704773,0.295610387,0.554559457,0.295326383,345.874743,8337,67.5,0,0
999,1,11,1,1,2.000787001,0.5536094,0.292976217,0.556785136,0.291014518,345.883074,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.558906723,0.298242645,0.553535272,0.298557625,345.891405,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.557741453,0.295561295,0.554902972,0.298329957,345.899734,8329,67.5,0,0
999,1,11,1,1,2.000787001,0.556466349,0.285972573,0.553136368,0.293404595,345.908066,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.558394267,0.293178475,0.553329019,0.304173994,345.916394,8328,67.5,0,0
999,1,11,1,1,2.000787001,0.558864938,0.293194119,0.555095886,0.284479552,345.924733,8339,67.5,0,0
999,1,11,1,1,2.000787001,0.556980587,0.294841155,0.554106165,0.296319693,345.933061,8328,67.5,0,0
999,1,11,1,1,2.000787001,0.557692175,0.296263154,0.557320109,0.294424731,345.941394,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.558517572,0.291280386,0.556773718,0.289377607,345.949724,8330,67.5,0,0
999,1,11,1,1,2.000787001,0.559832766,0.293188706,0.553229551,0.297394423,345.958058,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.556625979,0.296984674,0.555179317,0.278454032,345.966397,8339,67.5,0,0
999,1,11,1,1,2.000787001,0.558760755,0.296237983,0.554177457,0.287591589,345.974724,8327,67.5,0,0
999,1,11,1,1,2.000787001,0.558902089,0.293108772,0.55400287,0.289396857,345.983061,8337,67.5,0,0
999,1,11,1,1,2.000787001,0.557576412,0.28733561,0.55604836,0.294089316,345.991386,8325,67.5,0,0
999,1,11,1,1,2.000787001,0.557866438,0.291663724,0.555507604,0.294230657,345.999724,8338,67.5,0,0
999,1,11,1,1,2.000787001,0.557184854,0.289061967,0.555394986,0.293348365,346.008051,8327,67.5,0,0
999,1,11,1,1,2.000787001,0.560146677,0.296968802,0.555516396,0.292526176,346.016389,8338,67.5,0,0
999,1,11,1,1,2.000787001,0.552233446,0.286379857,0.550079572,0.275166047,346.024721,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.547648106,0.273925413,0.546320967,0.263731969,346.033049,8328,67.5,0,0
999,1,11,1,1,2.000787001,0.550372041,0.271264824,0.546261892,0.269905986,346.041381,8332,67.5,0,0
999,1,11,1,1,2.000787001,0.548480003,0.277647249,0.548092175,0.261511475,346.049712,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.549721381,0.279190922,0.547478197,0.273858815,346.058046,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.549451023,0.279885182,0.550272989,0.267139318,346.06638,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.550979402,0.2791181,0.546781896,0.271216045,346.074711,8331,67.5,0,0
999,1,11,1,1,2.000787001,0.550673392,0.289588208,0.547862175,0.267916845,346.083045,8334,67.5,0,0
999,1,11,1,1,2.000787001,0.549721555,0.285358853,0.546929304,0.269875881,346.091378,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.548489058,0.280631967,0.547901386,0.263391879,346.099711,8333,67.5,0,0
999,1,11,1,1,2.000787001,0.547769094,0.282132945,0.547391036,0.258308615,346.108047,8336,67.4,0,0
999,1,11,1,1,2.000787001,0.550953956,0.280993077,0.544776691,0.272208088,346.116374,8327,67.4,0,0
999,1,11,1,1,2.000787001,0.549885243,0.281660281,0.545394519,0.271027949,346.124706,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.546082985,0.283065652,0.546989747,0.272504834,346.133038,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.549205589,0.277777967,0.546526607,0.266682915,346.14137,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.550006369,0.283335331,0.546842778,0.266724463,346.149706,8336,67.4,0,0
999,1,11,1,1,2.000787001,0.550760328,0.281131342,0.545306057,0.270997419,346.158037,8331,67.4,0,0
999,1,11,1,1,2.000787001,0.54814331,0.286887042,0.543992269,0.270569562,346.166373,8336,67.4,0,0
999,1,11,1,1,2.000787001,0.547705305,0.281102862,0.546003778,0.267208364,346.174701,8328,67.4,0,0
999,1,11,1,1,2.000787001,0.5485747,0.284378416,0.54586387,0.280943295,346.183033,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.548607404,0.282147556,0.546127531,0.275006933,346.191367,8334,67.4,0,0
999,1,11,1,1,2.000787001,0.553602126,0.27162104,0.549635062,0.266401967,346.199697,8330,67.4,0,0
999,1,11,1,1,2.000787001,0.554195859,0.265269038,0.55237916,0.244227794,346.208033,8336,67.4,0,0
999,1,11,1,1,2.000787001,0.555219358,0.267524639,0.550238491,0.252000004,346.216366,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.554028342,0.268185311,0.551435025,0.255776703,346.224695,8329,67.4,0,0
999,1,11,1,1,2.000787001,0.552949317,0.270688951,0.549991408,0.256587611,346.233027,8332,67.4,0,0
999,1,11,1,1,2.000787001,0.552854468,0.273256328,0.550712358,0.253866644,346.241364,8337,67.4,0,0
999,1,11,1,1,2.000787001,0.556150075,0.273907983,0.551955648,0.259848367,346.249693,8329,67.4,0,0
999,1,11,1,1,2.000787001,0.554538332,0.276431813,0.54928231,0.260147601,346.258027,8334,67.4,0,0
999,1,11,1,1,2.000787001,0.550615159,0.270571523,0.550568584,0.25224854,346.26636,8333,67.4,0,0
999,1,11,1,1,2.000787001,0.554515242,0.2733399,0.550953933,0.254564317,346.274689,8329,67.4,0,0
999,1,11,1,1,2.000787001,0.555512657,0.277272727,0.550617226,0.254665478,346.28302,8331,67.4,0,0
999,1,13,3,1,3.00109942,0.507700763,0.372578618,0.508296908,0.375614493,347.274584,NaN,67.3,0,0
999,1,13,3,1,3.00109942,0.510348542,0.366429088,0.508562903,0.363612111,347.282899,8315,67.3,0,0
999,1,13,3,1,3.00109942,0.509950752,0.366051249,0.510102061,0.366214329,347.291233,8334,67.3,0,0
999,1,13,3,1,3.00109942,0.510102985,0.375878633,0.507545687,0.368655553,347.299565,8332,67.3,0,0
999,1,13,3,1,3.00109942,0.511858113,0.370808761,0.506927667,0.363727458,347.307896,8331,67.3,0,0
999,1,13,3,1,3.00109942,0.510224008,0.366703617,0.508704506,0.357555063,347.316231,8335,67.3,0,0
999,1,13,3,1,3.00109942,0.509059898,0.373701319,0.508133106,0.357652618,347.324561,8330,67.3,0,0
999,1,13,3,1,3.00109942,0.508175757,0.373329511,0.508882358,0.369237765,347.332894,8333,67.3,0,0
999,1,13,3,1,3.00109942,0.512230207,0.373669831,0.508578604,0.359803681,347.341225,8331,67.3,0,0
999,1,13,3,1,3.00109942,0.508363339,0.373234442,0.505858862,0.371057115,347.349558,8333,67.2,0,0
999,1,13,3,1,3.00109942,0.508489286,0.372004977,0.50695705,0.362345218,347.357891,8333,67.2,0,0
999,1,13,3,1,3.00109942,0.509207259,0.372928085,0.505803604,0.368393732,347.366224,8333,67.2,0,0
999,1,13,3,1,3.00109942,0.50987728,0.370800442,0.506634187,0.35741121,347.374562,8338,67.2,0,0
999,1,13,3,1,3.00109942,0.510084724,0.371372022,0.504165997,0.359824953,347.382888,8326,67.2,0,0
999,1,13,3,1,3.00109942,0.510401871,0.372486229,0.506452178,0.353464815,347.391231,8343,67.2,0,0
999,1,13,3,1,3.00109942,0.513889693,0.369411353,0.505768295,0.374702239,347.399553,8322,67.2,0,0
999,1,13,3,1,3.00109942,0.509545498,0.368327695,0.507276982,0.367396622,347.407885,8332,67.3,0,0
999,1,13,3,1,3.00109942,0.51130034,0.374418963,0.507161209,0.376568754,347.416218,8333,67.3,0,0
999,1,13,3,1,3.00109942,0.511369983,0.370274771,0.504280611,0.364011828,347.42455,8332,67.3,0,0
999,1,13,3,1,3.00109942,0.511092551,0.36535046,0.507410652,0.379428152,347.432882,8332,67.3,0,0
999,1,13,3,1,3.00109942,0.510030936,0.377806439,0.506594825,0.375304201,347.441216,8334,67.3,0,0
999,1,13,3,1,3.00109942,0.507313843,0.364739191,0.508732951,0.376843647,347.449547,8331,67.3,0,0
999,1,13,3,1,3.00109942,0.508413391,0.358727894,0.508692498,0.368813217,347.457877,8330,67.3,0,0
999,1,13,3,1,3.00109942,0.508527054,0.372813539,0.509417413,0.370658149,347.466211,8334,67.3,0,0
999,1,13,3,1,3.00109942,0.506625392,0.375247161,0.505755476,0.379258231,347.47455,8339,67.3,0,0
999,1,13,3,1,3.00109942,0.510788247,0.36763369,0.50395135,0.377113299,347.482879,8329,67.3,0,0
999,1,13,3,1,3.00109942,0.507986753,0.375671653,0.505531831,0.383690432,347.491207,8328,67.3,0,0
999,1,13,3,1,3.00109942,0.506959681,0.374574361,0.508976979,0.372218364,347.499542,8335,67.3,0,0
999,1,13,3,1,3.00109942,0.508979464,0.378625859,0.50781461,0.378242934,347.507874,8332,67.3,0,0
999,1,13,3,1,3.00109942,0.508477733,0.387761321,0.506246356,0.383474995,347.516207,8333,67.3,0,0
999,1,13,3,1,3.00109942,0.506795163,0.383154252,0.506522825,0.38078655,347.524539,8332,67.3,0,0
999,1,13,3,1,3.00109942,0.51041472,0.381482891,0.503909107,0.38062475,347.532875,8336,67.3,0,0
999,1,13,3,1,3.00109942,0.510088427,0.372687559,0.503714136,0.379070095,347.541202,8327,67.4,0,0
999,1,13,3,1,3.00109942,0.510507653,0.368904222,0.507335981,0.382621702,347.549535,8333,67.4,0,0
999,1,13,3,1,3.00109942,0.5087872,0.37183123,0.507822488,0.37372122,347.557867,8332,67.4,0,0
999,1,13,3,1,3.00109942,0.51066549,0.368686625,0.508851113,0.368838992,347.5662,8333,67.4,0,0
999,1,13,3,1,3.00109942,0.508635865,0.380110626,0.507131127,0.374910679,347.574535,8335,67.4,0,0
999,1,13,3,1,3.00109942,0.507774615,0.364868587,0.505529502,0.376528982,347.582865,8330,67.4,0,0
999,1,13,3,1,3.00109942,0.508922421,0.377304377,0.507572879,0.388225756,347.591196,8331,67.4,0,0
999,1,13,3,1,3.00109942,0.509530053,0.372136341,0.508436536,0.373019428,347.599528,8332,67.4,0,0
999,1,13,3,1,3.00109942,0.508974368,0.38159209,0.507114236,0.372081395,347.607865,8337,67.4,0,0
999,1,13,3,1,3.00109942,0.511536946,0.379487856,0.508145155,0.382273495,347.616195,8330,67.4,0,0
999,1,13,3,1,3.00109942,0.50866751,0.36506656,0.507365261,0.373575164,347.624531,8336,67.4,0,0
999,1,13,3,1,3.00109942,0.509366724,0.379085379,0.510383424,0.372281891,347.63286,8329,67.4,0,0
999,1,13,3,1,3.00109942,0.508036991,0.376037827,0.507537057,0.357261163,347.641191,8331,67.4,0,0
999,1,13,3,1,3.00109942,0.508792418,0.378715863,0.506238704,0.372339591,347.649521,8330,67.4,0,0
999,1,13,3,1,3.00109942,0.511990259,0.376987704,0.505748729,0.36432445,347.657854,8333,67.4,0,0
999,1,13,3,1,3.00109942,0.511343339,0.370738594,0.508600489,0.373543857,347.666188,8334,67.4,0,0
